0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,1.3945e-299
0.12,3.5646e-252
0.125,1.0524e-213
0.13,3.1654e-182
0.135,2.8552e-156
0.14,1.021e-134
0.145,1.0596e-116
0.15,1.5023e-101
0.155,9.8179e-089
0.16,7.7441e-078
0.165,1.5883e-068
0.17,1.5691e-060
0.175,1.2289e-053
0.18,1.1446e-047
0.185,1.7666e-042
0.19,5.9373e-038
0.195,5.4467e-034
0.2,1.6457e-030
0.205,1.9159e-027
0.21,9.8042e-025
0.215,2.4642e-022
0.22,3.3414e-020
0.225,2.6475e-018
0.23,1.312e-016
0.235,4.3104e-015
0.24,9.869e-014
0.245,1.644e-012
0.25,2.068e-011
0.255,2.0288e-010
0.26,1.5963e-009
0.265,1.0322e-008
0.27,5.6037e-008
0.275,2.6023e-007
0.28,1.0508e-006
0.285,3.7433e-006
0.29,1.1915e-005
0.295,3.427e-005
0.3,8.9961e-005
0.305,0.00021745
0.31,0.00048782
0.315,0.0010228
0.32,0.0020169
0.325,0.0037616
0.33,0.0066686
0.335,0.011289
0.34,0.01832
0.345,0.028609
0.35,0.043131
0.355,0.06296
0.36,0.08923
0.365,0.12308
0.37,0.16558
0.375,0.21772
0.38,0.2803
0.385,0.35392
0.39,0.43894
0.395,0.53544
0.4,0.64325
0.405,0.7619
0.41,0.89071
0.415,1.0287
0.42,1.1749
0.425,1.3279
0.43,1.4863
0.435,1.6488
0.44,1.8137
0.445,1.9798
0.45,2.1454
0.455,2.3092
0.46,2.4701
0.465,2.6266
0.47,2.7779
0.475,2.9229
0.48,3.0608
0.485,3.191
0.49,3.3129
0.495,3.4261
0.5,3.5303
0.505,3.6253
0.51,3.7109
0.515,3.7872
0.52,3.8543
0.525,3.9122
0.53,3.9612
0.535,4.0016
0.54,4.0336
0.545,4.0576
0.55,4.074
0.555,4.0831
0.56,4.0853
0.565,4.0811
0.57,4.0708
0.575,4.0548
0.58,4.0337
0.585,4.0076
0.59,3.9772
0.595,3.9427
0.6,3.9044
0.605,3.8628
0.61,3.8182
0.615,3.771
0.62,3.7213
0.625,3.6695
0.63,3.6159
0.635,3.5607
0.64,3.5042
0.645,3.4465
0.65,3.388
0.655,3.3287
0.66,3.2689
0.665,3.2087
0.67,3.1483
0.675,3.0878
0.68,3.0273
0.685,2.967
0.69,2.907
0.695,2.8473
0.7,2.788
0.705,2.7292
0.71,2.671
0.715,2.6135
0.72,2.5567
0.725,2.5006
0.73,2.4452
0.735,2.3907
0.74,2.3371
0.745,2.2843
0.75,2.2324
0.755,2.1815
0.76,2.1314
0.765,2.0824
0.77,2.0342
0.775,1.987
0.78,1.9407
0.785,1.8954
0.79,1.8511
0.795,1.8077
0.8,1.7652
0.805,1.7237
0.81,1.6831
0.815,1.6434
0.82,1.6046
0.825,1.5667
0.83,1.5297
0.835,1.4935
0.84,1.4582
0.845,1.4238
0.85,1.3901
0.855,1.3573
0.86,1.3253
0.865,1.294
0.87,1.2635
0.875,1.2338
0.88,1.2048
0.885,1.1765
0.89,1.1489
0.895,1.122
0.9,1.0958
0.905,1.0702
0.91,1.0453
0.915,1.0209
0.92,0.99724
0.925,0.97414
0.93,0.95161
0.935,0.92966
0.94,0.90825
0.945,0.88739
0.95,0.86705
0.955,0.84723
0.96,0.82791
0.965,0.80907
0.97,0.79071
0.975,0.77281
0.98,0.75536
0.985,0.73835
0.99,0.72177
0.995,0.7056
1,0.68984
1.005,0.67448
1.01,0.6595
1.015,0.64489
1.02,0.63065
1.025,0.61677
1.03,0.60323
1.035,0.59003
1.04,0.57715
1.045,0.56459
1.05,0.55235
1.055,0.54041
1.06,0.52876
1.065,0.51739
1.07,0.50631
1.075,0.4955
1.08,0.48495
1.085,0.47466
1.09,0.46461
1.095,0.45482
1.1,0.44526
1.105,0.43593
1.11,0.42682
1.115,0.41794
1.12,0.40926
1.125,0.4008
1.13,0.39254
1.135,0.38447
1.14,0.3766
1.145,0.36891
1.15,0.3614
1.155,0.35407
1.16,0.34691
1.165,0.33992
1.17,0.3331
1.175,0.32643
1.18,0.31992
1.185,0.31356
1.19,0.30734
1.195,0.30127
1.2,0.29534
1.205,0.28954
1.21,0.28388
1.215,0.27835
1.22,0.27294
1.225,0.26765
1.23,0.26249
1.235,0.25744
1.24,0.2525
1.245,0.24768
1.25,0.24296
1.255,0.23835
1.26,0.23384
1.265,0.22943
1.27,0.22511
1.275,0.2209
1.28,0.21677
1.285,0.21274
1.29,0.20879
1.295,0.20493
1.3,0.20115
1.305,0.19746
1.31,0.19384
1.315,0.1903
1.32,0.18684
1.325,0.18345
1.33,0.18014
1.335,0.17689
1.34,0.17372
1.345,0.17061
1.35,0.16756
1.355,0.16458
1.36,0.16166
1.365,0.15881
1.37,0.15601
1.375,0.15327
1.38,0.15059
1.385,0.14796
1.39,0.14539
1.395,0.14287
1.4,0.1404
1.405,0.13798
1.41,0.13561
1.415,0.13329
1.42,0.13102
1.425,0.12879
1.43,0.12661
1.435,0.12447
1.44,0.12237
1.445,0.12031
1.45,0.1183
1.455,0.11632
1.46,0.11439
1.465,0.11249
1.47,0.11063
1.475,0.10881
1.48,0.10702
